Date,Open,High,Low,Close,Volume
20160209,0.01,0.01,0.01,0.01,3000
20160216,0.02,0.02,0.02,0.02,10600
20160223,0.02,0.02,0.02,0.02,10000
20160225,0.05,0.05,0.05,0.05,28000
20160229,0.08,0.10,0.08,0.10,4000
20160314,0.02,0.08,0.02,0.08,7000
20160315,0.08,0.08,0.08,0.08,2000
20160316,0.08,0.08,0.08,0.08,5000
20160317,0.08,0.08,0.08,0.08,10000
20160321,0.08,0.08,0.08,0.08,10000
20160331,0.07,0.07,0.07,0.07,280
20160407,0.09,0.09,0.07,0.07,12407
20160415,0.08,0.08,0.08,0.08,10000
20160422,0.08,0.08,0.08,0.08,23407
20160426,0.09,0.09,0.09,0.09,16593
20160427,0.09,0.14,0.09,0.14,23904
20160428,0.15,0.18,0.15,0.18,14500
20160502,0.20,0.22,0.20,0.21,43025
20160503,0.22,0.22,0.22,0.22,7003
20160504,0.25,0.25,0.25,0.25,1920
20160506,0.28,0.32,0.28,0.32,15028
20160509,0.33,0.40,0.33,0.40,22727
20160510,0.42,0.70,0.42,0.65,51046
20160511,0.65,0.65,0.55,0.59,6359
20160512,0.42,0.62,0.42,0.62,9791
20160513,0.64,0.64,0.61,0.61,3846
20160516,0.60,0.60,0.42,0.55,24926
20160518,0.47,0.47,0.47,0.47,1000
20160520,0.47,0.47,0.45,0.45,5000
20160523,0.51,0.51,0.42,0.42,8600
20160524,0.40,0.40,0.40,0.40,200
20160526,0.42,0.42,0.42,0.42,105
20160603,0.48,0.48,0.48,0.48,780
20160607,0.42,0.42,0.42,0.42,800
20160608,0.47,0.47,0.47,0.47,1800
20160609,0.47,0.47,0.47,0.47,700
20160620,0.40,0.40,0.40,0.40,2500
20160622,0.40,0.40,0.40,0.40,2500
20160627,0.40,0.40,0.32,0.32,2435
20160628,0.32,0.32,0.32,0.32,221
20160629,0.30,0.30,0.21,0.21,12100
20160630,0.20,0.20,0.20,0.20,11600
20160705,0.20,0.20,0.20,0.20,5000
20160706,0.18,0.18,0.18,0.18,4878
20160707,0.18,0.18,0.16,0.16,5555
20160708,0.16,0.16,0.16,0.16,6250
20160711,0.16,0.16,0.15,0.15,6250
20160712,0.15,0.15,0.15,0.15,1250
20160713,0.14,0.14,0.14,0.14,5000
20160714,0.13,0.13,0.13,0.13,17954
20160726,0.11,0.11,0.11,0.11,5000
20160810,0.11,0.11,0.11,0.11,1000
20160811,0.13,0.16,0.13,0.15,8500
20160812,0.16,0.16,0.16,0.16,2000
20160815,0.16,0.16,0.13,0.13,2694
20160816,0.16,0.16,0.16,0.16,955
20160819,0.11,0.11,0.11,0.11,1000
20160826,0.08,0.08,0.06,0.06,10535
20160830,0.07,0.07,0.07,0.07,1500
20160901,0.06,0.06,0.06,0.06,18065
20161011,0.10,0.10,0.10,0.10,1000
20161109,0.08,0.08,0.08,0.08,10000
20161121,0.10,0.10,0.10,0.10,500
20161212,0.10,0.10,0.10,0.10,500
20170118,0.08,0.10,0.08,0.10,3500
20170202,0.15,0.15,0.15,0.15,1000
20170203,0.10,0.10,0.10,0.10,100
20170206,0.08,0.08,0.08,0.08,10000
20170221,0.12,0.12,0.12,0.12,100
20170303,0.08,0.08,0.08,0.08,150
20170310,0.12,0.12,0.12,0.12,200
20170313,0.08,0.08,0.08,0.08,500
20170314,0.15,0.15,0.15,0.15,200
20170316,0.14,0.14,0.14,0.14,500
20170321,0.14,0.14,0.14,0.14,500
20170322,0.08,0.14,0.08,0.14,1100
20170330,0.08,0.16,0.08,0.16,660
20170413,0.16,0.16,0.16,0.16,7000
20170609,0.08,0.08,0.08,0.08,100
20170613,0.08,0.08,0.08,0.08,1000
20170626,0.10,0.10,0.10,0.10,515
20170705,0.08,0.08,0.08,0.08,2300
20170710,0.11,0.11,0.08,0.08,6000
